datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4,total,new
2009-09-22,1246.536,207.256,347302.119999999,5326.80000000001,937,597,8502,10739.6000211,100.36,13.6038823529412
2009-09-23,1636.61,235.964,346675.11,6947.60000000001,2085,978,12884,11329.83334012,159.47,13.9175882352942
2009-09-24,1426.258,224.076,346157.62,6098.39999999998,1051,621,10374,11724.96667563,120.46,13.9748823529412
2009-09-25,1161.016,207.896,347649.01,5016.4,0,594,9694,9062.26667889001,102.88,13.9852352941177
2009-09-26,1556.254,288.042,347297.05,6602.8,1943,571,14581,8842.56664766,170.95,14.0810000000001
2009-09-27,1410.472,230.484,347359.399999999,6048.8,1817,4571,8554,8565.86668614001,149.42,14.4872352941177
2009-09-28,1299.456,193.198,348085.929999999,5465.40000000003,0,603,10797,10257.59998073,114,14.4328823529412
2009-09-29,1146.398,199.878,346892.18,4887.2,1031,603,7322,10150.63333113,89.56,13.5840588235295
2009-09-30,1777.568,212.37,346683.299999999,7544.99999999999,970,8080,9232,11344.133316865,182.82,13.7802352941177
2009-10-01,1287.252,185.416,347802.51,5452.80000000005,950,602,9433,10469.19997485,109.85,13.6889411764706
2009-10-02,1152.668,183.156,346692.79,4876.00000000001,0,570,10142,8499.13330393998,107.12,13.6735882352942
2009-10-03,1716.74,255.396,346516.35,7272.6,3644,920,14480,9568.33334471999,190.44,13.7415294117648
2009-10-04,1621.106,225.21,346606.36,6933.79999999999,3189,3499,8980,11350.43333415,156.68,14.0588823529412
2009-10-05,1275.522,161.54,347357.55,5326.00000000001,984,542,7983,11749.7000046,95.09,13.9243529411765
2009-10-06,1428.448,179.276,347299.27,6006.20000000001,1,543,8806,14457.4667016,93.5,13.2683529411765
2009-10-07,1821.834,207.422,347345.22,7688.2,734,4334,9908,15387.899961,149.76,13.0355882352942
2009-10-08,1577.166,186.614,347140.48,6600.79999999999,2091,619,11568,12008.1000329,142.78,13.1478823529412
2009-10-09,1351.862,188.418,346766.62,5693.19999999999,0,559,10718,11254.0333949,112.77,13.2208823529412
2009-10-10,2012.756,255.622,345256.41,8535.20000000002,4510,570,14811,13654.9333917,198.91,13.4528823529412
2009-10-11,1939.724,268.814,346532.94,8275.80000000001,4111,6454,8666,13097.733314,192.31,13.8755294117648
2009-10-12,1351.604,157.714,345922.31,5714.79999999998,997,515,9420,11594.7333233,109.32,13.9134117647059
2009-10-13,1449.1,165.392,345956.09,6119.59999999997,983,530,9530,13108.66668671,110.43,13.5574117647059
2009-10-14,1711.224,175.09,345253.63,7206.60000000001,2001,3131,10013,13375.3999939,151.45,13.5693529411765
2009-10-15,1489.976,139.632000000001,347215.87,6227.00000000002,1629,463,9641,13099.9333813,117.33,13.5889411764706
2009-10-16,1516.86,145.384,345954.24,6357.80000000002,0,482,11136,13662.9999878,116.18,13.7455294117648
2009-10-17,2742.08,261.152,344002.41,11585.6,5490,4364,18326,17521.3332978,281.8,14.3277647058824
2009-10-18,1556.164,142.644,346681.21,6480.80000000002,712,499,11144,13581.0666864,123.55,14.4083529411765
2009-10-19,1369.108,134.358,348854.75,5692.40000000001,1104,457,8227,13030.4666691,97.88,14.3540000000001
2009-10-20,1722.808,151.558,349239.61,7164.00000000001,760,450,11005,16498.4666837,122.15,13.9522941176471
2009-10-21,1969.506,192.17,348922.1,8227.2,2031,5916,8569,16309.0999625,165.16,14.0021764705883
2009-10-22,1399.71,155.85,349076.1,5820.99999999997,0,492,11074,11762.499998,115.66,14.1231764705883
2009-10-23,1757.45,196.704,347178.65,7408.6,3180,495,11696,13919.8333314,153.71,14.4773529411765
2009-10-24,2614.408,218.464,345446.19,11028.2,6202,518,15941,20912.4666753,226.61,14.9294117647059
2009-10-25,2406.536,243.182,345492.79,10181.2,3010,6181,13691,17226.9333939,228.82,15.4355294117648
2009-10-26,1112.344,160.216,347803.82,4664.40000000001,475,468,5788,11808.0666479,67.31,15.1681176470589
2009-10-27,1116.756,173.798,347389.58,4708.80000000001,579,449,8367,9217.6000041,93.95,14.550705882353
2009-10-28,1268.708,164.972,347627.74,5312.79999999999,1044,463,9318,10320.1333683,108.25,14.0562352941177
2009-10-29,1981.44,251.842,346099.479999999,8428.79999999999,765,4125,5677,22456.9999539,105.67,14.0347647058824
2009-10-30,1493.358,168.534,347731.68,6266.99999999999,1779,2005,8828,12277.3000406,126.12,14.1270588235295
2009-10-31,1875.942,171.058,346347.45,7851.79999999998,1773,2514,14637,12341.7000157,189.24,14.3493529411765
2009-11-01,1843.168,221.902,346930.8,7759.19999999998,1970,470,12215,16064.4666338,146.55,14.5212352941177
2009-11-02,1504.226,170.082,347449.83,6337.00000000001,1881,471,7490,15228.4333521,98.42,14.4167647058824
2009-11-03,2266.688,241.762,347244.380000001,9549.8,2009,3951,9025,22793.1333045,149.85,13.6405882352942
2009-11-04,1801.8,172.428,348592.51,7532.40000000001,1075,4008,12246,12701.0000308,173.29,13.9331764705883
2009-11-05,1560.466,159.064,347998.000000001,6535.59999999999,1105,532,9868,14502.7666679,115.05,14.0341764705883
2009-11-06,1390.45,169.354,349298.15,5804.59999999998,0,442,11326,11406.1666876,117.68,14.0078823529412
2009-11-07,1557.176,197.68,348305.16,6495.00000000001,2187,408,10014,13343.9333263,126.09,13.7780588235295
2009-11-08,2508.002,226.688,350280.57,10429.6,4941,2075,14871,19913.0333735,218.87,14.3851764705883
2009-11-09,1409.268,177.874,350748.229999999,5909.80000000001,1125,467,7640,14255.7999872,92.32,14.0240588235295
2009-11-10,1606.184,167.302,349201.41,6693.39999999999,1118,432,11788,13431.733336,133.38,13.4756470588236
2009-11-11,2040.48,223.068,349014.75,8603.60000000001,2338,5105,11214,15351.0000213,186.57,13.2271176470589
2009-11-12,1463.066,153.197999999999,348777.61,6124.80000000001,1486,429,9403,13066.4333227,113.18,13.4969411764706
2009-11-13,1532.926,156.932,347379.42,6417.20000000001,1856,407,9178,14107.7666757,114.41,13.6172941176471
2009-11-14,2560.456,245.848000000001,345920.26,10733,4169,2411,18868,17226.2666613,254.48,14.4774705882353
2009-11-15,1967.308,211.148,346068.530000001,8321,991,5278,9446,17073.4666971,157.15,14.7802941176471
2009-11-16,1514.468,157.194,348314.22,6340.60000000002,2021,545,9354,13321.133388,119.2,14.7395882352942
2009-11-17,1708.294,167.628,349431.26,7075.4,0,453,11616,16402.5666861,120.69,14.3363529411765
2009-11-18,2639.174,203.88,347467.199999999,11067.6,6012,7655,13787,16532.233413,274.54,15.0892352941177
2009-11-19,1474.848,149.054,349884.1,6121.60000000002,0,481,10936,13163.8000122,114.17,15.1818823529412
2009-11-20,1961.016,146.026,347878.61,8196.80000000002,843,407,12816,18617.6000109,140.66,15.1278235294118
2009-11-21,2496.856,211.304,346494.05,10484.8,5694,1997,12553,21370.2665877,202.44,15.2992941176471
2009-11-22,2450.976,222.638,347151.890000001,10358.2,6774,411,16097,17567.6000019,232.82,15.9920588235295
2009-11-23,1471.122,148.338,349549.51,6100.80000000001,0,402,8230,15886.7000089,86.32,15.8075882352942
2009-11-24,2128.856,153.82,348446.2,8899.00000000004,2491,4579,9086,19324.9333561,161.56,16.0162352941177
2009-11-25,1980.13,175.476,347297.45,8309.2,745,5083,10596,16578.1667034,164.24,15.6948823529412
2009-11-26,1599.626,141.542,349406.59,6640.20000000001,2262,407,10069,13922.4333372,127.38,15.9011176470589
2009-11-27,1380.026,133.052,348276.700000001,5704,0,396,11599,11005.433317,119.95,15.8221176470589
2009-11-28,1858.95,225.218,347898.89,7784.79999999999,3199,386,14350,13047.4999673,179.35,15.7796470588236
2009-11-29,1650.962,191.056,350364.56,6878.40000000004,1073,3061,7828,15554.0333561,119.62,15.8175294117648
2009-11-30,1745.19,153.382,351020.6,7232.20000000003,1080,361,12039,15606.5000075,134.8,15.9374705882353
2009-12-01,1756.378,141.874,349391.74,7312.80000000001,0,354,10821,18097.9667292,111.75,15.0978823529412
2009-12-02,2345.668,170.23,348003.81,9820.4,1143,7052,12851,18048.4666694,210.46,15.4114705882353
2009-12-03,1479.688,145.222,350329.1,6182.39999999998,1039,402,9906,13314.4666731,113.47,15.3777647058824
2009-12-04,1711.294,183.222,350475.41,7178.60000000001,1158,352,9134,17877.5666276,106.44,15.2939411764706
2009-12-05,2351.762,274.112,347470.21,9968.39999999999,3822,351,13324,21699.0332869,174.97,14.7082352941177
2009-12-06,2378.288,291.892,347427.75,10056,2850,4175,12420,20193.1333328,194.45,15.1804705882353
2009-12-07,1742.638,165.088,349262.78,7294.80000000001,1132,358,10291,17262.9666557,117.81,15.0460588235295
2009-12-08,2006.884,179.192,350972.749999999,8337.99999999998,1108,350,15376,16614.0666046,168.34,14.8454705882353
2009-12-09,1802.356,187.594,349066.54,7559.8,2054,3355,7971,16659.26662,133.8,14.263
2009-12-10,2057.256,223.412,348165.79,8595.60000000001,2825,349,15436,15677.6000245,186.1,14.8499411764706
2009-12-11,1784.462,219.624,351779.21,7388.40000000002,1546,385,11251,16559.0333851,131.82,14.675
2009-12-12,1816.38,248.73,352712.09,7576.20000000001,1087,4120,8198,16867.9999715,134.05,14.4974117647059
2009-12-13,2138.81399999999,222.19,352076.54,8877.40000000001,3984,417,13178,18067.9000344,175.79,14.7821764705883
2009-12-14,1794.862,151.982,354454.29,7376.00000000001,1090,2280,10742,15802.3667115,141.12,14.906705882353
2009-12-15,1940.116,162.344,354302.18,7940.99999999999,1111,392,14084,16748.266656,155.87,14.7685882352942
2009-12-16,1394.874,154.43,355990.849999999,5750.40000000001,1143,2943,8104,11057.9000024,121.9,14.782
2009-12-17,1717.182,148.97,355527.55,6971.40000000001,0,308,14395,13916.6999632,147.03,14.8539411764706
2009-12-18,1744.706,160.418,355096.59,7154.4,1195,304,11466,16113.4333353,129.65,14.9592352941177
2009-12-19,2204.334,137.608,354145.74,8989.80000000009,1165,2662,13681,19230.9000407,175.08,14.7511176470589
2009-12-20,1144.166,122.1,356306.41,4671.99999999997,1237,313,7795,9724.43337699998,93.45,14.6333529411765
2009-12-21,2034.966,171.948,354829.270000001,8320.8,3293,282,11473,18868.0999957,150.48,14.8924117647059
2009-12-22,1888.022,153.362000000001,353863.35,7726.59999999999,0,285,15829,15353.0333763,161.14,14.8110588235295
2009-12-23,1455.2,135.416,355505.71,5934.80000000003,1143,284,11205,11621.3333281,126.32,14.4102941176471
2009-12-24,2905.894,203.66,354002.57,11942.8,5184,5575,15198,22474.5666132,259.57,15.2441764705883
2009-12-25,2127.648,192.384,350767.15,8823.80000000002,3371,3895,14288,13906.7999377,215.54,15.5218235294118
2009-12-26,2183.618,160.884000000001,349150.63,9081.2,1186,4294,16047,14866.6333338,215.27,16.0010588235295
2009-12-27,2195.452,207.164,349439.1,9165.2,4218,318,12450,19604.8666414,169.86,15.9055294117648
2009-12-28,2094.098,181.668,351039.76,8688.00000000002,2175,2063,14934,15729.6332884,191.72,16.2578823529412
2009-12-29,2047.968,242.05,350183.54,8514.2,1260,346,10205,22321.8000046,118.11,16.1641176470589
2009-12-30,2451.11,266.794,347115.21,10322.6,5284,4539,12484,18544.8333998,223.07,16.4422352941177
2009-12-31,2211.892,186.612,346980.700000001,9218.40000000002,0,387,19409,17068.8666516,197.96,16.7765882352942
2010-01-01,1224.252,165.336,349294.639999999,5093.39999999994,2304,327,3558,14215.1999887,61.89,16.2237647058824
2010-01-02,1309.268,199.546,352332.84,5489.79999999999,801,298,6425,14297.1334066,75.24,15.9492941176471
2010-01-03,2083.454,191.610000000001,350992.12,8703.60000000003,3842,4920,10074,15888.2333558,188.36,16.1924117647059
2010-01-04,1604.132,156.404,353806.73,6623.19999999997,0,292,10812,15631.5333405,111.04,16.0829411764706
2010-01-05,2219.78,148.936,352110.29,9139.80000000001,1785,293,16468,18450.333356625,185.46,16.144
2010-01-06,1777.18,152.08,353138.13,7361.40000000001,1731,3256,11359,13273.6666582,163.46,16.5558235294118
2010-01-07,1769.442,115.024,352668.33,7300.40000000001,1198,255,12936,15101.7000482,143.89,16.5170588235295
2010-01-08,1797.208,159.78,351942.93,7418.00000000001,0,994,12531,16428.4667437,135.25,16.3647647058824
2010-01-09,2336.9,199.4,351172.42,9696.19999999997,2781,4855,14734,16578.33333403,223.7,16.9375882352942
2010-01-10,2508.466,227.17,351130.49,10405.9999999999,3564,2032,14108,22103.7666706,197.04,16.5697647058824
2010-01-11,1518.684,156.206000000001,354339.52,6242.59999999996,1251,340,10279,13441.4000143,118.7,16.0001176470589
2010-01-12,1995.796,202.538,352730.519999999,8265.00000000003,1803,3643,12509,15308.2666754,179.55,15.79
2010-01-13,1995.796,202.538,352730.519999999,8265.00000000003,1803,3643,12509,15308.2666754,179.55,15.847
2010-01-14,2116.224,239.598,352565.09,8804.60000000004,2442,3727,12490,16611.4000426,186.59,15.8168235294118
2010-01-15,2196.76,218.29,350965.1,9122.40000000004,1957,2952,13546,18157.6666393,184.55,16.2076470588236
2010-01-16,2150.112,242.518,349985.14,8956.40000000001,2605,2415,13652,17163.2000297,186.72,15.9938235294118
2010-01-17,1906.556,188.986,349261.93,7950.99999999998,1992,298,15044,14441.933277,173.34,15.849
2010-01-18,1881.098,191.772,350836.369999999,7807.00000000002,617,295,12981,17458.6333026,138.93,16.3021764705883
2010-01-19,2433.508,161.754,349953.28,10086.6,2044,653,19311,18550.466676,220.08,17.1541764705883
2010-01-20,2351.728,199.86,349575.03,9807.40000000001,2317,3341,14563,18974.4667487,202.21,17.2356470588236
2010-01-21,2137.856,185.42,349849.8,8873.2,894,449,16451,17836.9333803,177.94,17.6291764705883
2010-01-22,1790.626,156.858,348264.250000001,7463.79999999999,699,352,14512,14280.7666573,155.63,17.453705882353
2010-01-23,2610.33,260.426000000001,346791.15,11038,3154,4086,16039,20226.500005009,232.79,17.8615294117648
2010-01-24,2269.42,175.238000000001,348114.49,9511.4,3496,2760,11046,20521.6666656,173.02,18.0328823529412
2010-01-25,1930.51,147.674,349774.000000001,7992.00000000003,1368,455,16136,14216.1666709,179.59,18.293705882353
2010-01-26,2067.564,130.93,350408.85,8501.00000000002,526,395,16243,17295.400001,171.64,17.9874705882353
2010-01-27,2760.902,148.762,348459.99,11505.8,2044,6403,18154,19414.0332688,266.01,18.3931764705883
2010-01-28,2110.234,158.52,350278.61,8731.20000000001,2032,504,14987,17647.5666969,175.23,18.725705882353
2010-01-29,2092.99,147.674,350831.24,8609.2,1488,851,18061,14483.1666408,204,18.8695294117648
2010-01-30,2842.728,235.996,348594.33,11962.4,3240,7544,17891,18703.8000538,286.75,19.5001176470589
2010-01-31,1799.196,171.516,350499.799999999,7491.19999999999,1715,1380,12569,14322.6000014,156.64,19.3239411764706
2010-02-01,1693.778,124.784,350829.71,6995.20000000002,1111,367,14623,12128.6333242,161.01,19.1854705882353
2010-02-02,2157.432,131.168,350399.26,8853.59999999998,0,382,21536,14039.2000166,219.18,19.3764117647059
2010-02-03,2903.014,183.692,349038.83,12052.8,2234,8423,21130,16596.5667216,317.87,12.9057924278075
2010-02-04,2316.27,141.848,348625.14,9567.19999999997,1074,532,23743,13255.4999663,253.49,12.9057924278075
2010-02-05,2098.892,142.978,348395.42,8748.59999999998,902,474,18008,15597.5333431,193.84,12.9057924278075
2010-02-06,2712.986,296.614000000001,347172.58,11423.8,4324,2209,17857,20826.43336968,243.9,12.9057924278075
2010-02-07,1625.708,162.466,349465.64,6806.60000000002,2736,3837,5546,14976.1333637,121.19,12.9057924278075
2010-02-08,2582.238,139.75,348475.360000001,10666.8,1161,431,19764,21681.3000869,213.56,12.9057924278075
2010-02-09,2420.932,139.712,350136.529999999,9965.00000000002,1214,410,19769,18955.8667043,213.93,12.9057924278075
2010-02-10,1946.878,141.622000000001,349124.39,8080.79999999999,1219,2976,12232,16020.966681,164.27,12.9057924278075
2010-02-11,1369.768,124.15,352097.83,5626.60000000001,0,330,9916,12583.4667005,102.46,12.9057924278075
2010-02-12,1892.998,132.282,350821.86,7787.6,1241,312,15211,14785.9667076,167.64,12.9057924278075
2010-02-13,2351.556,144.794,349760.29,9711.40000000004,1838,5292,18710,13352.6000029,258.4,12.9057924278075
2010-02-14,1688.294,124.66,350126.41,6957.79999999999,1223,320,13208,13387.2333674,147.51,12.9057924278075
2010-02-15,2097.132,131.27,350563.36,8700.99999999999,3468,332,16065,15087.2000197,198.65,12.9057924278075
2010-02-16,1797.756,119.606,351005.42,7413.59999999999,1945,317,12820,14880.5999843,150.82,19.3197647058824
2010-02-17,2054.56,119.56,348979.42,8555.40000000001,2294,6636,10101,15211.6666644,190.31,19.5178235294118
2010-02-18,1761.156,140.000000000001,350767.000000001,7255.00000000001,965,385,14884,13118.6000348,162.34,19.5256470588236
2010-02-19,1953.572,135.15,348058.66,8142.00000000001,2124,397,14543,15495.5333143,170.64,19.2401176470589
2010-02-20,1983.728,151.248,348176.11,8273.60000000001,3748,382,14470,14462.1333638,186,18.4644117647059
2010-02-21,2740.314,167.458,346500.54,11575.2,5905,8142,17083,14541.900009,311.3,18.8044705882354
2010-02-22,1474.036,160.624,346434.47,6213.59999999995,1393,2167,10159,10848.266625,137.19,18.4712352941177
2010-02-23,1461.28,168.058,348457.94,6126.60000000001,0,3001,8806,12547.6666058,118.07,17.7310588235295
2010-02-24,1914.278,150.128,347710.750000001,7953.20000000002,2260,1682,14315,13647.633352,182.57,18.0921176470589
2010-02-25,1880.204,130.878,347015.76,7784.39999999999,0,474,15120,15742.7333104,155.94,17.7531764705883
2010-02-26,2120.156,139.31,346212.910000001,8840.59999999999,1146,2454,14821,16914.9333127,184.21,17.5783529411765
2010-02-27,1765.056,152.39,347824.02,7417.20000000001,3743,441,14358,10875.5999826,185.42,17.7027647058824
2010-02-28,711.666,134.068,349297.15,2968.20000000004,0,487,2952,8422.09999240001,34.39,17.3023529411765
2010-03-01,1298.728,130.076,348224.8,5411.2,1785,471,7115,12274.4666751,93.71,16.8674705882354
2010-03-02,766.905999999999,136.396,348122.96,3204.80000000002,0,424,3605,8752.76672289998,40.29,15.5844705882354
2010-03-03,935.834,120.934,347344.47,3935.59999999997,0,425,7221,7951.23332319999,76.46,15.1665294117648
2010-03-04,682.879999999999,125.954,349908.9,2890.4,0,436,2928,8017.33331409999,33.64,14.1958823529412
2010-03-05,1133.726,135.416,350620.29,4703.40000000003,1108,351,5918,11518.4333734,73.77,13.7426470588236
2010-03-06,794.711999999999,139.558,349965.01,3321.60000000002,0,419,3970,8856.200025,43.89,12.8813529411765
2010-03-07,1372.472,133.948,350714.51,5712.00000000002,0,4674,3679,14521.5333506,83.53,12.4177647058824
2010-03-08,2557.098,252.338,351035.4,10691.2,4214,7645,15971,14788.3000249,278.3,13.0510588235295
2010-03-09,1760.112,168.078,350679.600000001,7316.20000000003,846,397,10893,17199.2000049,121.36,12.6708235294118
2010-03-10,1822.632,130.298,350734.74,7483.59999999999,1167,375,14916,13919.1999767,164.58,11.8077647058824
2010-03-11,1951.09,152.388,349461.28,8120.8,2071,320,15706,14421.1666623,180.97,12.0652941176471
2010-03-12,1645.424,148.71,349939.49,6799.99999999999,1691,411,14076,11245.7333321,161.78,12.3224117647059
2010-03-13,2383.01,265.362,348475.589999999,9943.20000000001,2848,5534,17973,13361.8333568,263.55,12.7987647058824
2010-03-14,1566.714,200.632,348460.29,6616.60000000001,3464,918,7101,14628.899997,114.83,12.5569411764706
2010-03-15,1791.85,164.312,348905.88,7456.79999999999,778,436,15053,13597.1666661,162.67,12.4302352941177
2010-03-16,1542.65,167.736,347817.71,6423.80000000001,0,457,10083,15170.8333104,105.4,11.9595294117648
2010-03-17,2009.13,185.748,347963.52,8392.00000000002,1136,5851,13105,13393.49997858,200.92,12.9391176470589
2010-03-18,1562.682,166.214,347763.26,6548.20000000001,1147,570,10845,13482.7000114,125.62,13.1268235294118
2010-03-19,1663.384,189.478,347651.23,6920.60000000001,0,596,12591,14536.0666734,131.87,13.6655294117648
2010-03-20,1670.584,181.872,347455.62,6951.20000000001,0,507,13275,14061.0666654,137.82,14.0264705882353
2010-03-21,1781.146,182.048,346936.3,7473.20000000002,1670,3066,12652,12297.7666866,173.88,14.8514117647059
2010-03-22,1618.59,171.556,347556.659999999,6749.39999999996,1142,557,13859,11418.5000211,155.58,15.3326470588236
2010-03-23,1822.162,186.634,347279.47,7733.40000000002,2892,1153,13107,13217.3666601,171.52,16.0834117647059
2010-03-24,1994.752,209.558,346643.529999999,8354.79999999996,1075,5832,12817,13521.8667031,197.24,16.7522941176471
2010-03-25,1679.884,186.758,348861.82,6974.19999999996,0,611,13797,13590.0666804,144.08,15.9627647058824
2010-03-26,1651.284,205.882,347765.8,6910.20000000001,1078,682,12547,13214.4000045,143.07,16.0904705882354
2010-03-27,1847.97,195.092,346194.1,7766.60000000003,1067,3080,12483,14169.5000043,166.3,16.1005882352942
2010-03-28,1798.214,260.428,347577.92,7666.40000000002,1083,7895,7118,13874.2333422,160.96,15.9828823529412
2010-03-29,1622.738,207.082,347791.08,6806.00000000003,0,636,15420,10989.6333428,160.56,15.975705882353
2010-03-30,1906.454,280.718000000001,347161.85,8116.59999999998,1760,571,13765,15678.2333445,160.96,15.3722352941177
2010-03-31,1923.802,201.578,345879.61,8154.59999999999,1067,6313,12041,12642.3666569,194.21,15.8391764705883
2010-04-01,1687.44,144.464,348125.99,7025.8,1780,517,14393,11434.0000636,166.9,15.8640588235295
2010-04-02,1648.622,152.906,349593.87,6816.19999999998,0,483,13074,13920.0333669,135.57,16.0415294117648
2010-04-03,1805.278,206.65,350279.899999999,7446.19999999999,1778,648,17694,9967.96666189998,201.2,16.0431764705883
2010-04-04,1690.388,238.976000000001,348116.3,7092.99999999998,1097,831,12687,13558.133302,146.15,16.1639411764706
2010-04-05,1118.82,165.42,350863.41,4707,1755,1436,5503,9952.99997669999,86.94,15.8996470588236
2010-04-06,1825.852,170.614,349551.52,7572.80000000001,1154,613,12476,16187.8666868,142.43,15.9267647058824
2010-04-07,1596.982,184.526,348236.97,6689.39999999997,1077,3440,11362,10737.3666699,158.79,15.8380000000001
2010-04-08,1649.22,165.142,348472.56,6852.99999999998,145,669,13322,13351.0000454,141.36,15.7543529411765
2010-04-09,1233.35,162.482,349319.35,5141.59999999997,1088,566,10595,8306.8333559,122.49,15.4659411764706
2010-04-10,1190.208,179.52,347447.32,5020.20000000001,1044,960,8933,8899.79998950001,109.37,14.9490588235295
2010-04-11,1603.334,175.276,347749.4,6817.4,5499,554,8851,11818.2333428,149.04,14.9782352941177
2010-04-12,1439.426,157.73,348489.28,5996.59999999999,660,611,11949,10770.4332581,132.2,14.9142941176471
2010-04-13,1512.704,171.140000000001,348098.58,6324.8,1097,646,13033,10435.7333098,147.76,14.8052352941177
2010-04-14,1660.364,179.198000000001,347580.880000001,6979.59999999999,1132,5871,9194,11475.7333501,161.97,14.8111764705883
2010-04-15,1872.178,167.336,346827.149999999,7812.6,2526,658,15667,12351.9666314,188.51,14.9755882352942
2010-04-16,1562.062,170.38,348468.24,6552.99999999998,2837,592,12623,9982.3667043,160.52,14.973
2010-04-17,1557.712,149.862,347479.45,6549.19999999996,553,3124,12571,9713.86669629999,162.48,14.7863529411765
2010-04-18,1476.106,148.232,346580.97,6164.4,1104,618,12550,10329.7666472,142.72,14.6441176470589
2010-04-19,1708.594,166.404,347414.139999999,7146.6,1230,4255,13474,9517.56669089998,189.59,14.9618823529412
2010-04-20,1833.628,175.902,346719.239999999,7676.99999999998,1388,719,16668,11785.4666678,187.75,14.8827647058824
2010-04-21,1579.914,158.406,348379.259999999,6560.79999999999,0,635,12902,12794.9000514,135.37,14.8193529411765
2010-04-22,1460.904,186.65,346674.269999999,6142.99999999999,1062,653,12492,10141.4000029,142.07,15.1436470588236
2010-04-23,1180.536,177.164000000001,347922.6,4946.79999999996,0,623,10981,8071.59997910001,116.04,14.9884117647059
2010-04-24,1518.418,306.838,347783.21,6603,4445,1483,8223,11155.9666407,141.51,14.8867647058824
2010-04-25,1542.742,238.990000000001,346552.67,6510.99999999999,0,2350,7595,15767.3666752,99.45,14.6402352941177
2010-04-26,1082.716,166.42,347373.190000001,4563.60000000001,1038,460,7635,8912.26671819999,91.33,14.4569411764706
2010-04-27,1250.94,162.28,348589.39,5206.79999999996,0,545,8539,11765.0000042,90.84,14.3479411764706
2010-04-28,867.858000000002,182.684,349228.55,3673.6,0,578,6035,7851.3000022,66.13,13.8602352941177
2010-04-29,1103.724,173.714,348882.01,4602.39999999997,12,679,8102,9602.40000729998,87.93,13.5998235294118
2010-04-30,1118.628,208.394,348217.45,4784.99999999997,2695,659,6969,8320.8000131,103.23,13.3378823529412
2010-05-01,1320.158,192.524,346531.92,5659,1984,4885,6751,8382.63331990001,136.2,13.1862941176471
2010-05-02,2187.90999999999,233.98,346159.08,9248.39999999998,1858,7966,14454,12187.1666899,242.78,13.5055294117648
2010-05-03,1411.302,153.192,341549.63,5988.79999999998,980,534,11825,10182.7000099,133.39,13.3459411764706
2010-05-04,1516.96,154.24,339893.320000001,6483.59999999999,0,1018,12007,12257.6666527,130.25,13.1563529411765
2010-05-05,1805.308,129.2,339992.07,7725.79999999999,2969,2194,12183,12742.4666668,173.46,13.3371764705883
2010-05-06,1299.25,118.704,339824.32,5503.99999999999,0,301,10280,11073.1666556,105.81,12.8443529411765
2010-05-07,1644.004,145.164,341994.09,6934.59999999997,1053,332,13602,12413.0666657,149.87,12.6215294117648
2010-05-08,1533.422,173.222,348331.71,6458.79999999998,3569,2435,10158,9395.03336810001,161.62,12.7759411764706
2010-05-09,1566.51,205.384,347617.91,6679.4,2888,2636,9945,10639.4999756,154.69,12.8501764705883
2010-05-10,1467.892,144.298,347037.71,6134.6,0,403,12893,11168.8666651,132.96,12.949705882353
2010-05-11,1571.368,152.3,349031.630000001,6543.00000000004,1156,345,11418,13270.4667152,129.19,12.8772352941177
2010-05-12,2035.418,159.798,348071.94,8481.99999999998,1036,4434,16362,12091.63336305,218.32,13.5764705882353
2010-05-13,1554.93,153.934,349860.85,6453.8,2123,1477,10546,11769.5000424,141.46,13.8713529411765
2010-05-14,1722.146,159.884,348576.81,7174,1045,334,16764,10559.4333623,181.43,14.4042352941177
2010-05-15,1944.772,232.944,348627.91,8221.40000000001,3347,336,13670,15059.8666017,173.53,15.0360000000001
2010-05-16,2100.426,164.382,347002.06,8862.4,3361,3922,11888,15836.0999837,191.71,15.6464705882353
2010-05-17,1628.182,147.376,347558.79,6801.4,1014,367,15344,10411.3666458,167.25,16.0230588235295
2010-05-18,1421.184,149.652,347790.06,5930.40000000002,0,370,11677,11639.4000014,120.47,15.9305294117648
2010-05-19,1426.752,151.254,347905.500000001,6013.79999999999,2122,659,9864,11134.2000112,126.45,15.2462352941177
2010-05-20,1153.898,139.14,349129.129999999,4831.6,0,369,10101,8761.63331439998,104.7,15.0774705882353
2010-05-21,1294.396,167.694,348133.03,5468.79999999999,1073,381,10113,10006.2666583,115.67,14.991705882353
2010-05-22,2095.772,212.698,344956.47,8865.39999999998,2278,2441,17454,12756.5333299,221.73,15.2756470588236
2010-05-23,1487.556,253.1,346594.1,6333.20000000001,864,416,9541,13971.5999785,108.21,15.2897647058824
2010-05-24,1341.332,228.04,347090.54,5718.39999999998,1875,2467,7746,10267.5333377,120.88,15.1192352941177
2010-05-25,1198.626,203.866,345978.79,5170.99999999998,474,451,10439,8613.10002557001,113.64,14.8370000000001
2010-05-26,1387.884,241.610000000001,344942.2,6026.39999999999,914,4500,8530,9187.39999442999,139.44,14.7472941176471
2010-05-27,1323.342,195.836,345486.17,5632.19999999999,932,443,10669,10011.700056425,120.44,14.6736470588236
2010-05-28,1398.164,162.470000000001,345656.99,5902.6,1020,413,11616,10253.7333433,130.49,14.6812941176471
2010-05-29,2049.808,205.612,345890.46,8698.4,4057,400,16635,13071.4667136,210.92,14.6377647058824
